sport,league_name,espn_slug,proposed_new_id,work_package,adapter_family,is_college,discovery_url,scoreboard_url,sample_event_id,sample_event_date,sample_file,evidence_level,activation_status,summary_url,summary_probe_http,teams_url,teams_probe_count,standings_url,standings_probe_nonempty,notes
mma,Affliction,affliction,espn:mma:affliction,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/affliction/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/affliction/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/affliction/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/affliction/standings,not-established,
mma,Bang Fighting Championships,bang-fighting,espn:mma:bang-fighting,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/bang-fighting/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/bang-fighting/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/bang-fighting/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/bang-fighting/standings,not-established,
mma,Banni Fight Combat,banni-fight,espn:mma:banni-fight,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/banni-fight/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/banni-fight/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/banni-fight/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/banni-fight/standings,not-established,
mma,Banzay Fight Championship,banzay,espn:mma:banzay,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/banzay/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/banzay/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/banzay/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/banzay/standings,not-established,
mma,Barracao Fight Championship,barracao,espn:mma:barracao,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/barracao/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/barracao/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/barracao/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/barracao/standings,not-established,
mma,Battlezone Fighting Championships,battlezone,espn:mma:battlezone,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/battlezone/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/battlezone/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/battlezone/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/battlezone/standings,not-established,
mma,Bellator Fighting Championship,bellator,espn:mma:bellator,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/bellator/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/bellator/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/bellator/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/bellator/standings,not-established,
mma,Benevides Fight Championship,benevides,espn:mma:benevides,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/benevides/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/benevides/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/benevides/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/benevides/standings,not-established,
mma,Big Fight Champions,big-fight,espn:mma:big-fight,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/big-fight/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/big-fight/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/big-fight/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/big-fight/standings,not-established,
mma,Blackout Fighting Championship,blackout,espn:mma:blackout,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/blackout/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/blackout/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/blackout/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/blackout/standings,not-established,
mma,Bosnia Fight Championship,bosnia,espn:mma:bosnia,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/bosnia/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/bosnia/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/bosnia/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/bosnia/standings,not-established,
mma,Boxe Fight Combat,boxe,espn:mma:boxe,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/boxe/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/boxe/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/boxe/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/boxe/standings,not-established,
mma,Brazilian Freestyle Circuit,brazilian-freestyle,espn:mma:brazilian-freestyle,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/brazilian-freestyle/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/brazilian-freestyle/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/brazilian-freestyle/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/brazilian-freestyle/standings,not-established,
mma,Budo Fighting Championships,budo,espn:mma:budo,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/budo/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/budo/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/budo/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/budo/standings,not-established,
mma,Cage Warriors Fighting Championship,cage-warriors,espn:mma:cage-warriors,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/cage-warriors/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/cage-warriors/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/cage-warriors/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/cage-warriors/standings,not-established,
mma,Dream,dream,espn:mma:dream,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/dream/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/dream/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/dream/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/dream/standings,not-established,
mma,Fight Nights Global,fng,espn:mma:fng,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/fng/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/fng/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/fng/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/fng/standings,not-established,
mma,Invicta FC,ifc,espn:mma:ifc,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/ifc/scoreboard,600053913,2025-04-04T04:00Z,provider-samples/mma--ifc.json,sample-returned,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/ifc/summary?event=600053913,not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/ifc/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/ifc/standings,not-established,Returned event predates 2026; validate current coverage or legitimate tournament cycle
mma,International Fight League,ifl,espn:mma:ifl,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/ifl/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/ifl/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/ifl/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/ifl/standings,not-established,
mma,K-1,k1,espn:mma:k1,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/k1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/k1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/k1/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/k1/standings,not-established,
mma,Konfrontacja Sztuk Walki,ksw,espn:mma:ksw,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/ksw/scoreboard,600059074,2024-12-20T05:00Z,provider-samples/mma--ksw.json,sample-returned,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/ksw/summary?event=600059074,not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/ksw/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/ksw/standings,not-established,Returned event predates 2026; validate current coverage or legitimate tournament cycle
mma,Legacy Fighting Alliance,lfa,espn:mma:lfa,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/lfa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/lfa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/lfa/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/lfa/standings,not-established,
mma,Legacy Fighting Championship,lfc,espn:mma:lfc,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/lfc/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/lfc/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/lfc/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/lfc/standings,not-established,
mma,M-1 Mix-Fight Championship,m1,espn:mma:m1,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/m1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/m1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/m1/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/m1/standings,not-established,
mma,Maximum Fighting Championship,mfc,espn:mma:mfc,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/mfc/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/mfc/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/mfc/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/mfc/standings,not-established,
mma,MVP,mvp,espn:mma:mvp,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/mvp/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/mvp/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/mvp/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/mvp/standings,not-established,
mma,One Fighting Championship,ofc,espn:mma:ofc,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/ofc/scoreboard,600060243,2026-02-27T05:00Z,provider-samples/mma--ofc.json,sample-returned,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/ofc/summary?event=600060243,not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/ofc/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/ofc/standings,not-established,
mma,Other,other,espn:mma:other,W5-combat,fight-card,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=mma,https://site.api.espn.com/apis/site/v2/sports/mma/other/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/mma/other/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/mma/other/teams,not-established,https://site.api.espn.com/apis/v2/sports/mma/other/standings,not-established,
